z (m), u (m/s), V (1/s), T (K), rho (kg/m3, H2, H, O, O2, OH, H2O, HO2, H2O2, C, CH, CH2, CH2(S), CH3, CH4, CO, CO2, HCO, CH2O, CH2OH, CH3O, CH3OH, C2H, C2H2, C2H3, C2H4, C2H5, C2H6, HCCO, CH2CO, HCCOH, AR, N2, 
0.099921875000000007, 6.0814108857891284e-07, 0.0077853176658704178, 897.54854104294168, 0.38202691819516243, 3.5774543703440415e-10, 5.4602522216329837e-11, 1.9525226132602907e-11, 0.056688736470708247, 1.2942034759907198e-09, 0.11804351289591164, 3.131300252015454e-08, 1.2003881649586354e-08, -3.0655837805511324e-25, 1.2268254820017184e-22, 6.0200326249383282e-14, 1.7515315344796441e-15, 8.9536261889098746e-07, 0.023703621049739006, 1.1415109353593337e-09, 0.07825286866948987, 3.0415753336906101e-13, 4.6926037053721329e-06, 1.0132630624101739e-15, 3.4087714513720307e-11, 4.7363049950763604e-08, 2.4175845669827607e-22, 2.1151717770277435e-11, 2.7165324169972222e-15, 1.6999239860125712e-07, 3.5928862963356566e-11, 1.2757510277798065e-05, 1.3601447229968538e-20, 3.242523746161184e-16, 6.2138327454377983e-17, 0.0091567111203815724, 0.71413594068570863, 
0.099941406250000003, 3.4237587484619527e-07, 0.005843454106718121, 898.16196026487705, 0.38177436795705483, 2.8778127283882222e-10, 4.8498050296902547e-11, 1.7228986024250332e-11, 0.056535109711297084, 2.786766366278074e-09, 0.11816260476594707, 3.1365708173251977e-08, 1.2003662704430869e-08, -4.7948261987835254e-27, 2.9888840391375573e-22, 1.3176485957717989e-13, 3.8130913755890507e-15, 9.1404849560853484e-07, 0.023634119270143913, 8.8612914041163176e-10, 0.078352071538437734, 4.6002457462206904e-13, 4.6929395218938037e-06, 1.7938784605762595e-15, 3.4613962993307744e-11, 4.7383498667595438e-08, 5.2597238486531522e-22, 2.1160328002770502e-11, 4.4231126753907202e-15, 1.7005853482764492e-07, 5.0792536284733115e-11, 1.2759317904149282e-05, 1.2003349938546753e-20, 3.2450859233158217e-16, 6.2193419921349982e-17, 0.0091567720415146533, 0.71414069142176073, 
0.099960937500000013, 1.5229338470229242e-07, 0.0038986119188624871, 898.77501317443614, 0.38152231450762769, 2.1666428914441603e-10, 3.9691693581779475e-11, 1.4005632607058466e-11, 0.056381589792426072, 5.5970732295779089e-09, 0.11828160680221078, 3.1414893919564117e-08, 1.2003521367186891e-08, 3.9368672634142854e-28, 7.4676872267714436e-22, 2.6884431226585327e-13, 7.7699116539070385e-15, 9.3159603370488971e-07, 0.023564664407088088, 6.1858762443978862e-10, 0.078451210929091922, 7.5030478966992899e-13, 4.6931743095164335e-06, 3.2881359868386322e-15, 3.5075332491189086e-11, 4.7401756190289675e-08, 1.0661150137487297e-21, 2.116784552639312e-11, 7.57013604721762e-15, 1.7011168445539998e-07, 6.9715758650717888e-11, 1.2760629930162084e-05, 9.7622499112236687e-21, 3.2473991729565425e-16, 6.224338345336537e-17, 0.009156832971894565, 0.71414544215213949, 
0.099970703125000004, 8.5696977728796517e-08, 0.0029250745300980095, 899.0814009925964, 0.38139647299765861, 1.807377142045538e-10, 3.3770204119788359e-11, 1.1882758520671872e-11, 0.056304851654026801, 8.0698827964954238e-09, 0.11834109304953629, 3.1435812183948118e-08, 1.2003482396066538e-08, 1.2025189913656935e-26, 1.2785381361902293e-21, 3.8903548715513131e-13, 1.1275017699322586e-14, 9.3916864749186031e-07, 0.023529947665153289, 4.7718086121456202e-10, 0.078500762323826856, 1.0041790871320193e-12, 4.6932555567264533e-06, 4.6124893574590264e-15, 3.5253657296433949e-11, 4.7409398506755936e-08, 1.543953750779559e-21, 2.1170907197681438e-11, 1.0195632007988707e-14, 1.7013160318916344e-07, 7.9939463880174873e-11, 1.2761095333696512e-05, 8.3607786655055156e-21, 3.248372163492866e-16, 6.2264496973756823e-17, 0.0091568633131620131, 0.71414781858322263, 
0.099980468750000009, 3.8101819448071765e-08, 0.001950793242147069, 899.38769564872962, 0.3812707562160999, 1.4459981808620864e-10, 2.6597873580435557e-11, 9.3402211982854229e-12, 0.056228134088358007, 1.1590397017334762e-08, 0.11840056077287074, 3.145296842300746e-08, 1.2003465624353912e-08, 2.0821636834783646e-25, 2.2444800104260075e-21, 5.5542171110235703e-13, 1.627409072080469e-14, 9.4548179881830988e-07, 0.023495240857299066, 3.2891976189074598e-10, 0.078550301835944039, 1.3633819764506419e-12, 4.693314217476516e-06, 6.4970378637185538e-15, 3.5385850058508238e-11, 4.7415659831805022e-08, 2.2265325905238572e-21, 2.1173344752261043e-11, 1.3632678898861691e-14, 1.7014644899711967e-07, 8.9789335172349574e-11, 1.2761433979234871e-05, 6.8304089540730577e-21, 3.2491704759617684e-16, 6.2281887564244712e-17, 0.0091568936604327043, 0.71415019528839829, 
0.099985351562500019, 2.1436213617299655e-08, 0.0014633737215068718, 899.5408076174848, 0.38120794316314688, 1.2646400159645458e-10, 2.2429473976967554e-11, 7.8737495386528e-12, 0.056189779402532801, 1.3923102971576181e-08, 0.11843029461640116, 3.1459468020031278e-08, 1.2003466008548354e-08, 1.5025128466505338e-24, 2.9909066986999197e-21, 6.5634370232068209e-13, 1.9570504441974777e-14, 9.479212287335355e-07, 0.023477890235885493, 2.5127322845592932e-10, 0.078575064455235807, 1.5955446151372321e-12, 4.6933356922938966e-06, 7.7168187567038102e-15, 3.5430867182385057e-11, 4.7418062145078574e-08, 2.6771878694936351e-21, 2.1174250813326689e-11, 1.5558933981629283e-14, 1.7015173467642089e-07, 9.3984573916278257e-11, 1.2761555261202621e-05, 6.0928342199263218e-21, 3.2494763470333191e-16, 6.2288570913271686e-17, 0.0091569087298917565, 0.7141513842311118, 
0.099990234375000014, 9.5289061062399647e-09, 0.0009757683198573431, 899.69389582988549, 0.38114516169619322, 1.0828985024039987e-10, 1.7828887312734693e-11, 6.2624913707591871e-12, 0.056151429861980122, 1.6716500642228804e-08, 0.11846002295606224, 3.1464305852801881e-08, 1.2003472416651128e-08, 8.545089830163474e-24, 3.9438315781229277e-21, 7.625659233567913e-13, 2.3488432716816313e-14, 9.4977405135352539e-07, 0.023460542303672935, 1.7088431514074698e-10, 0.078599824854974173, 1.8585402430327837e-12, 4.6933524294392585e-06, 9.0978098589879422e-15, 3.546120751594882e-11, 4.7419888154828379e-08, 3.2054121641693832e-21, 2.1174919604800988e-11, 1.746013116755648e-14, 1.7015553539917699e-07, 9.7393039379173301e-11, 1.2761645375890282e-05, 5.4341996408034736e-21, 3.2497080575215879e-16, 6.2293643988147771e-17, 0.0091569238172698932, 0.7141525732145152, 
0.09999511718750001, 2.3826914954303816e-09, 0.00048797706852267506, 899.84696006095464, 0.38108241194952069, 9.0083308846650076e-11, 1.2748319100516996e-11, 4.4908248943179704e-12, 0.056113085985832777, 2.0065322621161221e-08, 0.11848974507180209, 3.1467181711164212e-08, 1.200348503022808e-08, 4.8242983697273436e-23, 5.0284066766296235e-21, 8.5596323179742581e-13, 2.8105404160724414e-14, 9.5091045971294679e-07, 0.023443197403644176, 8.729942126035398e-11, 0.078624582945776914, 2.1209935673366235e-12, 4.6933648793458783e-06, 1.0472288256032451e-14, 3.5477007659922671e-11, 4.7421028105282358e-08, 3.7746371685339334e-21, 2.1175322417524105e-11, 1.9001371741553542e-14, 1.7015779961947055e-07, 9.9628006526230342e-11, 1.2761704706183655e-05, 4.9533326846989704e-21, 3.2498512239082828e-16, 6.2296781688290401e-17, 0.0091569389277610779, 0.7141537622163836, 
0.099997558593750008, 5.9573183500770775e-10, 0.00024401175961937888, 899.92348308142141, 0.38105104739584633, 8.0969926517715119e-11, 1.0009757896848092e-11, 3.5391765981745682e-12, 0.056093915210584953, 2.19906734748642e-08, 0.11850460857783721, 3.1467781203400239e-08, 1.2003493728029067e-08, 1.3715621502695769e-22, 5.4323869142093838e-21, 8.8086062783308057e-13, 3.0506992183858006e-14, 9.5115166905322332e-07, 0.023434526136312403, 4.413651915404166e-11, 0.078636957004148994, 2.2030250757723736e-12, 4.6933695391981002e-06, 1.0899277032314185e-14, 3.5479971263450103e-11, 4.7421290098061062e-08, 3.9757948056109325e-21, 2.1175414893131872e-11, 1.9391725931425317e-14, 1.7015833777261818e-07, 1.0011982845448974e-10, 1.276172227421473e-05, 4.8396371225076741e-21, 3.249883008259097e-16, 6.2297475326025077e-17, 0.0091569463899293917, 0.71415435709755259, 
0.10000000000000001, 0.0, 0.0, 900.0, 0.38101969040321526, 7.1850877577791834e-11, 7.1337820901269616e-12, 2.5422317557217399e-12, 0.056074745891970652, 2.4099579367433084e-08, 0.11851947143985252, 3.1467808152977194e-08, 1.2003504048162472e-08, 3.5689239926302268e-22, 5.432392546801164e-21, 8.8086145218681439e-13, 3.0507021422923983e-14, 9.5115250422383128e-07, 0.023425855809081523, 2.4351942950474462e-14, 0.078649329304515458, 2.2030270097806555e-12, 4.693373304408089e-06, 1.0899286565355489e-14, 3.5480000633930829e-11, 4.7421329054277495e-08, 3.9757986080214497e-21, 2.1175433506654001e-11, 1.939174344353998e-14, 1.7015848063413199e-07, 1.0011991204272813e-10, 1.2761732165151522e-05, 4.8396416952473894e-21, 3.2498858627570275e-16, 6.2297530428350828e-17, 0.0091569538330126161, 0.71415495207142055, 
PT(S), 0.12507146329086838, 
H(S), 2.6686340853994562e-07, 
H2O(S), 3.1222449742036392e-05, 
OH(S), 0.0075688906038411611, 
CO(S), 3.846663270032683e-05, 
CO2(S), 4.1655754879456112e-10, 
CH3(S), 3.1111323650414048e-09, 
CH2(S)s, 3.1111323650414048e-09, 
CH(S), 3.1111323650414048e-09, 
C(S), 1.3674409634429925e-07, 
O(S), 0.86728954366538802, 
